date,time,open,high,low,close,daily_poc,h4_poc,weekly_poc,adx_14,di_plus_14,di_minus_14
2021.10.11,06:00,14760.279,14764.989,14698.579,14711.729,14727.269,14751.769,14409.559,17.87,14.68,28.26
2021.10.11,07:00,14711.029,14738.599,14696.769,14705.679,14727.269,14751.769,14409.559,18.89,13.75,26.75
2021.10.11,08:00,14705.989,14753.609,14692.209,14742.809,14727.269,14705.679,14409.559,19.3,14.72,24.33
2021.10.11,09:00,14742.839,14872.609,14734.019,14871.179,14727.269,14705.679,14409.559,19.07,27.57,19.93
2021.10.11,10:00,14871.119,14908.599,14860.739,14876.329,14727.269,14705.679,14409.559,19.43,30.57,18.68
2021.10.11,11:00,14876.357,14895.959,14865.719,14874.829,14727.269,14705.679,14409.559,19.77,29.32,17.91
2021.10.11,12:00,14874.827,14878.189,14823.459,14847.289,14727.269,14742.809,14409.559,19.05,27.14,22.31
2021.10.11,13:00,14847.779,14847.799,14770.989,14794.999,14727.269,14742.809,14409.559,18.04,24.41,26.94
2021.10.11,14:00,14795.289,14828.699,14783.489,14808.789,14727.269,14742.809,14409.559,17.11,22.94,25.32
2021.10.11,15:00,14808.757,14816.279,14709.419,14712.209,14727.269,14742.809,14409.559,17.46,19.9,31.16
2021.10.11,16:00,14712.219,14714.409,14694.749,14702.769,14727.269,14712.209,14409.559,17.99,19.39,32.27
2021.10.11,18:00,14700.829,14706.777,14675.809,14679.989,14727.269,14712.209,14409.559,18.75,18.59,33.47
2021.10.11,19:00,14679.869,14700.799,14676.319,14696.519,14727.269,14712.209,14409.559,19.45,17.95,32.32
2021.10.11,20:00,14696.059,14706.099,14626.819,14639.849,14727.269,14679.989,14409.559,20.76,16.04,35.53
2021.10.11,21:00,14640.389,14648.999,14607.879,14644.499,14727.269,14679.989,14409.559,22.21,15.14,36.13
2021.10.11,22:00,14644.569,14663.599,14639.399,14657.239,14727.269,14679.989,14409.559,23.14,16.69,34.88
2021.10.11,23:00,14656.879,14662.899,14627.729,14631.879,14727.269,14679.989,14409.559,24.16,15.84,34.8
2021.10.12,00:00,14632.009,14655.189,14631.549,14648.869,14631.879,14631.879,14409.559,25.11,15.27,33.56
2021.10.12,01:00,14648.479,14670.239,14644.529,14656.519,14631.879,14631.879,14409.559,25.52,17.01,32.21
2021.10.12,02:00,14656.599,14657.049,14602.049,14612.859,14631.879,14631.879,14409.559,26.53,15.57,36.02
2021.10.12,03:00,14613.419,14677.389,14598.309,14665.499,14631.879,14631.879,14409.559,26.86,16.74,31.85
2021.10.12,04:00,14665.427,14715.589,14656.819,14708.699,14631.879,14612.859,14409.559,26.13,20.84,29.15
2021.10.12,05:00,14708.487,14744.069,14708.319,14735.529,14631.879,14612.859,14409.559,24.77,23.93,27.61
2021.10.12,06:00,14735.879,14760.489,14722.249,14757.029,14631.879,14612.859,14409.559,23.14,25.02,26.04
2021.10.12,07:00,14756.249,14769.987,14742.029,14742.759,14631.879,14612.859,14409.559,21.56,25.4,24.92
2021.10.12,08:00,14742.737,14794.479,14738.419,14756.549,14631.879,14708.699,14409.559,20.62,26.96,22.8
2021.10.12,09:00,14757.099,14790.779,14670.009,14673.779,14631.879,14708.699,14409.559,19.97,22.51,28.38
2021.10.12,10:00,14673.979,14732.199,14645.969,14649.947,14631.879,14708.699,14409.559,19.77,19.98,28.32
2021.10.12,11:00,14651.919,14716.889,14651.919,14716.249,14631.879,14708.699,14409.559,19.59,18.26,25.89
2021.10.12,12:00,14717.129,14744.369,14665.019,14672.219,14631.879,14649.947,14409.559,18.76,19.88,23.33
2021.10.12,13:00,14672.117,14692.579,14648.089,14670.599,14631.879,14649.947,14409.559,18.32,18.76,24.16
2021.10.12,14:00,14670.249,14732.109,14664.049,14682.299,14631.879,14649.947,14409.559,17.01,22.1,22.1
2021.10.12,15:00,14682.219,14693.249,14634.049,14662.809,14631.879,14649.947,14409.559,16.39,20.47,24.21
2021.10.12,16:00,14662.799,14665.589,14607.759,14625.289,14631.879,14662.809,14409.559,16.3,19.0,25.74
2021.10.12,18:00,14604.789,14621.137,14602.819,14619.519,14631.879,14662.809,14409.559,16.3,18.44,25.63
2021.10.12,19:00,14619.629,14627.619,14613.269,14616.589,14631.879,14662.809,14409.559,16.13,18.97,25.12
2021.10.12,20:00,14616.409,14656.599,14616.209,14648.309,14631.879,14616.589,14409.559,15.25,21.95,23.71
2021.10.12,21:00,14648.349,14650.749,14619.319,14627.719,14631.879,14616.589,14409.559,14.44,20.96,22.64
2021.10.12,22:00,14628.549,14634.099,14610.019,14617.609,14631.879,14616.589,14409.559,13.9,20.2,23.21
2021.10.12,23:00,14617.527,14638.069,14617.319,14629.669,14631.879,14616.589,14409.559,13.3,20.17,22.46
2021.10.13,00:00,14630.179,14652.209,14628.329,14650.809,14612.859,14617.609,14409.559,12.36,21.67,21.6
2021.10.13,01:00,14651.049,14656.289,14629.189,14636.149,14612.859,14617.609,14409.559,11.6,21.37,20.63
2021.10.13,02:00,14633.709,14651.879,14627.029,14643.709,14612.859,14617.609,14409.559,10.83,20.47,20.13
2021.10.13,03:00,14643.779,14688.689,14603.119,14685.599,14612.859,14617.609,14409.559,11.13,23.53,17.39
2021.10.13,04:00,14685.639,14741.289,14672.719,14722.099,14612.859,14636.149,14409.559,12.5,29.11,15.57
2021.10.13,05:00,14722.097,14740.989,14712.809,14728.379,14612.859,14636.149,14409.559,13.77,27.82,14.88
2021.10.13,06:00,14728.689,14756.089,14718.769,14724.807,14612.859,14636.149,14409.559,15.23,28.57,13.99
2021.10.13,07:00,14724.689,14735.299,14700.779,14724.029,14612.859,14636.149,14409.559,15.94,26.97,16.13
2021.10.13,08:00,14724.569,14749.879,14660.169,14692.879,14612.859,14722.099,14409.559,15.34,23.32,20.07
2021.10.13,09:00,14692.569,14791.289,14685.729,14726.809,14612.859,14722.099,14409.559,15.67,25.65,17.13
2021.10.13,10:00,14726.989,14751.809,14680.219,14709.679,14612.859,14722.099,14409.559,15.81,23.17,16.22
2021.10.13,11:00,14709.309,14750.009,14672.129,14736.939,14612.859,14722.099,14409.559,15.69,20.81,15.63
2021.10.13,12:00,14737.259,14740.119,14707.509,14715.669,14612.859,14692.879,14409.559,15.59,19.9,14.94
2021.10.13,13:00,14715.639,14780.899,14712.919,14760.669,14612.859,14692.879,14409.559,16.38,23.49,13.6
2021.10.13,14:00,14761.119,14805.819,14734.109,14755.199,14612.859,14692.879,14409.559,17.57,24.53,12.35
2021.10.13,15:00,14754.449,14778.809,14741.959,14777.289,14612.859,14692.879,14409.559,18.68,23.34,11.74
2021.10.13,16:00,14777.059,14783.009,14768.939,14770.609,14612.859,14715.669,14409.559,19.78,23.47,11.51
2021.10.13,18:00,14778.049,14811.189,14777.807,14804.019,14612.859,14715.669,14409.559,21.32,26.11,10.85
2021.10.13,19:00,14804.107,14819.289,14799.029,14814.039,14612.859,14715.669,14409.559,22.88,26.52,10.53
2021.10.13,20:00,14814.027,14845.999,14811.919,14833.439,14612.859,14770.609,14409.559,24.75,29.19,9.99
2021.10.13,21:00,14833.579,14838.239,14819.799,14820.819,14612.859,14770.609,14409.559,26.48,28.34,9.7
2021.10.13,22:00,14821.189,14828.789,14817.459,14826.189,14612.859,14770.609,14409.559,27.98,27.81,9.9
2021.10.13,23:00,14826.137,14838.209,14820.229,14831.029,14612.859,14770.609,14409.559,29.53,28.58,9.59
2021.10.14,00:00,14831.189,14834.399,14826.299,14832.039,14636.149,14820.819,14409.559,30.98,28.15,9.45
2021.10.14,01:00,14832.179,14861.689,14826.529,14861.179,14636.149,14820.819,14409.559,32.77,31.38,8.83
2021.10.14,02:00,14861.129,14888.267,14842.939,14886.789,14636.149,14820.819,14409.559,34.8,33.65,8.1
2021.10.14,03:00,14886.557,14889.239,14858.749,14882.999,14636.149,14820.819,14409.559,36.7,31.92,7.64
2021.10.14,04:00,14883.419,14904.889,14882.029,14897.919,14636.149,14832.039,14409.559,38.67,33.52,7.3
2021.10.14,05:00,14898.109,14906.279,14891.069,14893.209,14636.149,14832.039,14409.559,40.51,32.78,7.08
2021.10.14,06:00,14893.277,14895.709,14879.099,14880.149,14636.149,14832.039,14409.559,41.51,31.64,9.33
2021.10.14,07:00,14880.469,14925.119,14879.969,14918.219,14636.149,14832.039,14409.559,42.88,34.72,8.47
2021.10.14,08:00,14918.599,14957.499,14917.979,14930.249,14636.149,14880.149,14409.559,44.56,38.49,7.79
2021.10.14,09:00,14930.509,14967.687,14901.989,14955.709,14636.149,14880.149,14409.559,45.28,33.68,9.86
2021.10.14,10:00,14956.469,15007.779,14949.119,14993.329,14636.149,14880.149,14409.559,46.47,37.4,8.8
2021.10.14,11:00,14993.359,15028.899,14983.319,15028.269,14636.149,14880.149,14409.559,47.79,38.13,8.08
2021.10.14,12:00,15028.317,15054.009,15024.979,15048.419,14636.149,14930.249,14409.559,49.26,40.72,7.65
2021.10.14,13:00,15048.209,15049.999,15026.719,15044.909,14636.149,14930.249,14409.559,50.63,38.92,7.31
2021.10.14,14:00,15044.837,15053.909,15033.729,15049.699,14636.149,14930.249,14409.559,51.94,38.15,7.02
2021.10.14,15:00,15049.339,15058.379,15021.939,15045.417,14636.149,14930.249,14409.559,52.52,35.42,8.83
2021.10.14,16:00,15046.999,15059.389,15044.189,15058.919,14636.149,15044.909,14409.559,53.07,34.53,8.56
2021.10.14,18:00,15069.399,15078.699,15064.479,15073.749,14636.149,15044.909,14409.559,53.84,37.16,8.2
2021.10.14,19:00,15073.869,15085.999,15072.119,15079.719,14636.149,15044.909,14409.559,54.65,37.64,7.95
2021.10.14,20:00,15079.917,15080.199,15040.169,15052.949,14636.149,15058.919,14409.559,53.71,34.37,14.19
2021.10.14,21:00,15053.167,15067.249,15029.849,15064.429,14636.149,15058.919,14409.559,52.37,31.61,15.26
2021.10.14,22:00,15064.409,15106.309,15063.119,15097.119,14636.149,15058.919,14409.559,51.87,36.95,13.88
2021.10.14,23:00,15097.399,15098.809,15085.119,15094.139,14636.149,15058.919,14409.559,51.41,35.84,13.46
2021.10.15,00:00,15094.297,15111.909,15086.689,15108.859,14832.039,15052.949,14409.559,51.21,36.75,12.7
2021.10.15,01:00,15108.957,15117.889,15099.669,15113.789,14832.039,15052.949,14409.559,51.13,36.58,12.17
2021.10.15,02:00,15113.949,15120.819,15077.399,15092.729,14832.039,15052.949,14409.559,49.96,33.03,15.97
2021.10.15,03:00,15092.879,15093.299,15045.209,15071.159,14832.039,15052.949,14409.559,47.56,29.59,21.27
2021.10.15,04:00,15071.107,15097.489,15067.879,15083.899,14832.039,15071.159,14409.559,45.45,28.6,19.9
2021.10.15,05:00,15083.889,15090.219,15067.339,15086.619,14832.039,15071.159,14409.559,43.46,27.14,19.0
2021.10.15,06:00,15086.659,15100.389,15080.879,15083.989,14832.039,15071.159,14409.559,41.91,28.26,18.15
2021.10.15,07:00,15083.929,15106.189,15081.949,15097.339,14832.039,15071.159,14409.559,40.64,28.01,17.13
2021.10.15,08:00,15097.477,15114.899,15084.369,15092.769,14832.039,15083.899,14409.559,39.71,28.05,15.91
2021.10.15,09:00,15092.869,15109.099,15059.319,15087.789,14832.039,15083.899,14409.559,37.71,24.94,19.73
2021.10.15,10:00,15087.937,15124.609,15056.189,15123.609,14832.039,15083.899,14409.559,36.33,24.62,16.95
2021.10.15,11:00,15123.709,15134.019,15072.199,15075.919,14832.039,15083.899,14409.559,35.33,23.49,14.9
2021.10.15,12:00,15076.079,15114.189,15075.499,15110.899,14832.039,15075.919,14409.559,34.41,21.72,13.78
2021.10.15,13:00,15110.719,15115.699,15090.669,15112.609,14832.039,15075.919,14409.559,33.59,20.94,13.1
2021.10.15,14:00,15112.707,15132.019,15111.729,15128.439,14832.039,15075.919,14409.559,33.35,23.42,12.55
2021.10.15,15:00,15128.489,15150.889,15104.109,15147.949,14832.039,15075.919,14409.559,33.65,25.0,11.37
2021.10.15,16:00,15148.809,15152.219,15145.059,15150.099,14832.039,15110.899,14409.559,33.95,24.9,11.2
2021.10.17,18:00,15166.389,15174.509,15116.959,15124.789,15071.159,15150.099,14409.559,32.75,22.01,15.58
2021.10.17,19:00,15124.789,15132.499,15088.659,15093.809,15071.159,15150.099,14409.559,30.45,20.09,19.85
2021.10.17,20:00,15093.799,15136.289,15092.639,15119.549,15071.159,15093.809,14409.559,28.46,19.11,18.15
2021.10.17,21:00,15119.529,15128.699,15101.019,15116.709,15071.159,15093.809,14409.559,26.61,18.06,17.15
2021.10.17,22:00,15116.707,15123.519,15108.759,15115.899,15071.159,15093.809,14409.559,24.9,17.51,16.62
2021.10.17,23:00,15115.767,15116.889,15101.159,15104.637,15071.159,15093.809,14409.559,23.28,16.91,17.7
2021.10.18,00:00,15104.609,15106.699,15095.429,15099.809,15093.809,15104.637,14612.859,22.04,16.48,18.55
2021.10.18,01:00,15099.769,15106.699,15097.029,15100.569,15093.809,15104.637,14612.859,20.89,16.1,18.12
2021.10.18,02:00,15100.637,15102.009,15064.109,15080.809,15093.809,15104.637,14612.859,21.15,14.67,24.23
2021.10.18,03:00,15080.729,15090.009,15051.039,15071.119,15093.809,15104.637,14612.859,21.82,13.35,25.06
2021.10.18,04:00,15071.299,15106.689,15068.439,15088.709,15093.809,15071.119,14612.859,21.53,15.97,22.89
2021.10.18,05:00,15088.757,15099.119,15074.509,15083.129,15093.809,15071.119,14612.859,21.27,15.07,21.6
2021.10.18,06:00,15083.199,15087.589,15057.619,15081.499,15093.809,15071.119,14612.859,21.62,14.03,24.0
2021.10.18,07:00,15081.479,15133.799,15081.479,15111.649,15093.809,15071.119,14612.859,20.29,22.56,21.24
2021.10.18,08:00,15111.919,15116.609,15061.559,15078.759,15093.809,15081.499,14612.859,19.34,19.96,22.96
2021.10.18,09:00,15078.419,15160.699,15065.539,15151.559,15093.809,15081.499,14612.859,18.9,24.62,18.91
2021.10.18,10:00,15151.559,15187.099,15141.329,15183.439,15093.809,15081.499,14612.859,19.16,27.39,17.33
2021.10.18,11:00,15183.519,15230.389,15183.519,15220.939,15093.809,15081.499,14612.859,20.28,32.88,15.86
2021.10.18,12:00,15221.199,15238.699,15216.279,15232.909,15093.809,15078.759,14612.859,21.48,33.05,15.2
2021.10.18,13:00,15233.189,15264.989,15230.109,15260.509,15093.809,15078.759,14612.859,23.03,35.82,14.2
2021.10.18,14:00,15260.439,15284.989,15253.599,15279.219,15093.809,15078.759,14612.859,24.77,37.48,13.36
2021.10.18,15:00,15279.249,15307.399,15275.309,15298.809,15093.809,15078.759,14612.859,26.7,39.47,12.53
2021.10.18,16:00,15298.769,15310.299,15296.119,15308.929,15093.809,15232.909,14612.859,28.54,38.93,12.18
2021.10.18,18:00,15301.079,15304.189,15282.709,15285.129,15093.809,15232.909,14612.859,29.65,36.84,14.27
2021.10.18,19:00,15285.229,15306.389,15285.209,15304.139,15093.809,15232.909,14612.859,30.73,35.66,13.63
2021.10.18,20:00,15304.469,15328.479,15291.599,15304.069,15093.809,15285.129,14612.859,32.09,37.53,12.58
2021.10.18,21:00,15304.067,15319.699,15287.609,15314.289,15093.809,15285.129,14612.859,33.17,35.0,12.57
2021.10.18,22:00,15314.509,15317.189,15294.729,15298.739,15093.809,15285.129,14612.859,34.16,33.31,11.96
2021.10.18,23:00,15298.717,15311.189,15297.929,15304.049,15093.809,15285.129,14612.859,35.09,32.31,11.6
2021.10.19,00:00,15304.087,15305.099,15296.059,15299.759,15071.119,15298.739,14612.859,35.85,31.62,11.8
2021.10.19,01:00,15299.689,15320.999,15293.139,15317.269,15071.119,15298.739,14612.859,36.88,33.31,11.02
2021.10.19,02:00,15316.989,15344.789,15312.459,15340.069,15071.119,15298.739,14612.859,38.27,36.4,10.17
2021.10.19,03:00,15339.019,15339.109,15310.249,15324.009,15071.119,15298.739,14612.859,39.42,33.82,9.98
2021.10.19,04:00,15322.539,15350.989,15316.619,15338.489,15071.119,15299.759,14612.859,40.71,33.88,9.17
2021.10.19,05:00,15338.109,15351.599,15330.119,15344.789,15071.119,15299.759,14612.859,41.91,32.28,8.7
2021.10.19,06:00,15344.727,15365.817,15338.529,15362.719,15071.119,15299.759,14612.859,43.28,33.59,8.13
2021.10.19,07:00,15361.449,15379.689,15355.219,15369.149,15071.119,15299.759,14612.859,44.77,34.97,7.64
2021.10.19,08:00,15369.199,15372.489,15339.509,15340.929,15071.119,15338.489,14612.859,45.11,32.18,10.83
2021.10.19,09:00,15341.199,15371.039,15315.569,15335.799,15071.119,15338.489,14612.859,44.08,28.11,14.92
2021.10.19,10:00,15335.919,15389.509,15325.019,15389.139,15071.119,15338.489,14612.859,43.59,28.18,12.88
2021.10.19,11:00,15389.147,15399.289,15372.809,15395.979,15071.119,15338.489,14612.859,43.37,28.68,12.15
2021.10.19,12:00,15396.419,15407.929,15387.509,15405.809,15071.119,15335.799,14612.859,43.37,29.3,11.6
2021.10.19,13:00,15405.717,15410.389,15395.879,15407.629,15071.119,15335.799,14612.859,43.42,28.89,11.21
2021.10.19,14:00,15407.779,15411.389,15375.849,15389.509,15071.119,15335.799,14612.859,42.33,26.55,14.87
2021.10.19,15:00,15389.539,15416.789,15385.339,15414.079,15071.119,15335.799,14612.859,41.48,25.87,13.8
2021.10.19,16:00,15413.109,15441.599,15410.329,15428.009,15071.119,15389.509,14612.859,41.35,29.68,12.82
2021.10.19,18:00,15423.239,15424.889,15404.019,15414.619,15071.119,15389.509,14612.859,40.88,28.03,13.57
2021.10.19,19:00,15414.717,15427.269,15411.709,15421.499,15071.119,15389.509,14612.859,40.51,27.56,13.06
2021.10.19,20:00,15421.279,15426.179,15388.549,15390.779,15071.119,15414.619,14612.859,38.92,25.11,17.36
2021.10.19,21:00,15390.639,15400.199,15383.679,15388.999,15071.119,15414.619,14612.859,37.21,24.1,17.85
2021.10.19,22:00,15388.719,15395.499,15378.709,15392.249,15071.119,15414.619,14612.859,35.37,23.08,18.35
2021.10.19,23:00,15392.319,15402.299,15390.079,15399.689,15071.119,15414.619,14612.859,33.93,24.13,17.76
2021.10.20,00:00,15399.639,15400.417,15390.749,15393.299,15299.759,15388.999,14612.859,32.59,23.49,17.29
2021.10.20,01:00,15393.309,15398.489,15382.279,15392.209,15299.759,15388.999,14612.859,30.87,22.41,18.89
2021.10.20,02:00,15392.209,15393.999,15380.539,15387.059,15299.759,15388.999,14612.859,29.18,21.53,18.65
2021.10.20,03:00,15387.127,15424.109,15382.739,15390.339,15299.759,15388.999,14612.859,28.87,27.43,16.5
2021.10.20,04:00,15390.379,15408.759,15387.609,15403.319,15299.759,15387.059,14612.859,28.58,25.8,15.52
2021.10.20,05:00,15403.389,15419.289,15397.379,15414.389,15299.759,15387.059,14612.859,28.7,27.18,14.55
2021.10.20,06:00,15414.557,15425.499,15408.159,15420.749,15299.759,15387.059,14612.859,29.03,27.62,13.82
2021.10.20,07:00,15420.809,15424.589,15399.009,15401.399,15299.759,15387.059,14612.859,28.72,25.57,15.45
2021.10.20,08:00,15401.809,15433.299,15401.519,15425.249,15299.759,15401.399,14612.859,28.77,25.73,14.05
2021.10.20,09:00,15425.249,15452.109,15410.869,15419.649,15299.759,15401.399,14612.859,29.45,27.96,12.47
2021.10.20,10:00,15419.619,15458.809,15393.859,15416.049,15299.759,15401.399,14612.859,29.0,23.49,14.66
2021.10.20,11:00,15416.039,15434.389,15395.729,15432.069,15299.759,15401.399,14612.859,28.58,21.31,13.3
2021.10.20,12:00,15432.009,15433.369,15391.709,15404.179,15299.759,15416.049,14612.859,27.93,19.24,12.95
2021.10.20,13:00,15404.217,15408.359,15332.009,15367.279,15299.759,15416.049,14612.859,27.26,16.14,23.46
2021.10.20,14:00,15367.309,15391.109,15364.109,15385.289,15299.759,15416.049,14612.859,26.63,15.21,22.1
2021.10.20,15:00,15385.289,15398.299,15368.399,15395.299,15299.759,15416.049,14612.859,25.69,15.78,20.68
2021.10.20,16:00,15395.279,15400.899,15365.619,15371.379,15299.759,15367.279,14612.859,24.92,14.58,19.71
2021.10.20,18:00,15368.559,15375.399,15356.719,15360.079,15299.759,15367.279,14612.859,24.55,13.98,20.86
2021.10.20,19:00,15360.099,15366.789,15346.419,15346.639,15299.759,15367.279,14612.859,24.59,13.33,22.24
2021.10.20,20:00,15346.639,15356.889,15342.169,15351.379,15299.759,15346.639,14612.859,24.77,12.86,22.47
2021.10.20,21:00,15351.367,15373.799,15338.509,15369.999,15299.759,15346.639,14612.859,23.96,15.76,20.62
2021.10.20,22:00,15369.779,15378.109,15365.019,15367.289,15299.759,15346.639,14612.859,22.97,16.3,19.96
2021.10.20,23:00,15367.219,15369.609,15348.169,15348.169,15299.759,15346.639,14612.859,22.75,15.44,23.08
2021.10.21,00:00,15348.267,15354.099,15334.639,15343.039,15346.639,15348.169,14612.859,23.03,14.67,25.38
2021.10.21,01:00,15343.119,15343.289,15320.019,15333.419,15346.639,15348.169,14612.859,23.77,13.79,27.63
2021.10.21,02:00,15333.337,15348.179,15315.219,15321.399,15346.639,15348.169,14612.859,24.16,13.88,25.31
2021.10.21,03:00,15321.359,15370.589,15312.549,15354.759,15346.639,15348.169,14612.859,23.27,17.27,21.84
2021.10.21,04:00,15354.729,15357.559,15342.049,15353.259,15346.639,15321.399,14612.859,22.44,16.61,21.01
2021.10.21,05:00,15353.327,15372.489,15353.119,15369.739,15346.639,15321.399,14612.859,20.92,19.55,19.99
2021.10.21,06:00,15369.749,15372.989,15351.509,15354.539,15346.639,15321.399,14612.859,19.58,18.48,19.31
2021.10.21,07:00,15354.769,15363.599,15326.079,15328.539,15346.639,15321.399,14612.859,19.43,16.75,23.84
2021.10.21,08:00,15329.409,15366.299,15324.889,15349.319,15346.639,15328.539,14612.859,19.14,15.73,21.46
2021.10.21,09:00,15349.589,15406.599,15346.019,15392.239,15346.639,15328.539,14612.859,18.49,22.64,18.54
2021.10.21,10:00,15392.307,15454.389,15387.599,15441.849,15346.639,15328.539,14612.859,19.29,29.44,15.96
2021.10.21,11:00,15442.399,15460.119,15410.129,15429.529,15346.639,15328.539,14612.859,20.17,27.63,14.35
2021.10.21,12:00,15429.549,15453.169,15410.709,15448.679,15346.639,15349.319,14612.859,20.99,25.3,13.14
2021.10.21,13:00,15448.659,15450.989,15424.509,15430.259,15346.639,15349.319,14612.859,21.75,23.94,12.43
2021.10.21,14:00,15430.279,15453.309,15426.209,15453.309,15346.639,15349.319,14612.859,22.52,23.08,11.74
2021.10.21,15:00,15453.309,15495.419,15451.899,15486.219,15346.639,15349.319,14612.859,24.26,29.57,10.7
2021.10.21,16:00,15486.139,15493.919,15443.169,15443.869,15346.639,15430.259,14612.859,25.4,26.63,11.35
2021.10.21,18:00,15390.939,15416.099,15385.109,15411.049,15346.639,15430.259,14612.859,24.01,23.68,21.01
2021.10.21,19:00,15411.089,15418.599,15396.849,15402.389,15346.639,15430.259,14612.859,22.8,23.17,20.13
2021.10.21,20:00,15402.157,15429.889,15401.329,15417.617,15346.639,15402.389,14612.859,22.02,24.09,18.99
2021.10.21,21:00,15417.569,15429.289,15410.899,15411.869,15346.639,15402.389,14612.859,21.29,23.19,18.28
2021.10.21,22:00,15412.007,15413.689,15399.119,15409.619,15346.639,15402.389,14612.859,20.14,22.47,20.22
2021.10.21,23:00,15409.529,15424.089,15409.049,15418.529,15346.639,15402.389,14612.859,19.44,24.02,19.55
2021.10.22,00:00,15418.519,15421.589,15404.349,15411.859,15321.399,15409.619,14612.859,18.59,23.07,19.85
2021.10.22,01:00,15411.849,15417.849,15401.519,15406.899,15321.399,15409.619,14612.859,17.67,22.18,19.75
2021.10.22,02:00,15406.509,15423.909,15403.609,15423.379,15321.399,15409.619,14612.859,17.06,22.56,18.78
2021.10.22,03:00,15422.719,15443.199,15407.209,15430.409,15321.399,15409.619,14612.859,17.2,25.23,17.16
2021.10.22,04:00,15430.389,15444.959,15414.509,15437.959,15321.399,15406.899,14612.859,17.4,23.82,15.91
2021.10.22,05:00,15437.969,15441.589,15429.169,15440.969,15321.399,15406.899,14612.859,17.57,23.08,15.42
2021.10.22,06:00,15441.077,15463.899,15435.579,15457.679,15321.399,15406.899,14612.859,18.51,27.02,14.33
2021.10.22,07:00,15457.049,15470.199,15451.869,15461.409,15321.399,15406.899,14612.859,19.57,27.36,13.66
2021.10.22,08:00,15461.009,15462.889,15442.869,15446.849,15321.399,15437.959,14612.859,20.02,25.93,15.3
2021.10.22,09:00,15446.829,15469.579,15397.149,15436.029,15321.399,15437.959,14612.859,18.88,21.54,23.4
2021.10.22,10:00,15436.079,15474.889,15407.869,15416.349,15321.399,15437.959,14612.859,17.62,19.57,20.02
2021.10.22,11:00,15416.319,15426.189,15285.619,15327.599,15321.399,15437.959,14612.859,19.39,14.76,36.49
2021.10.22,12:00,15327.079,15390.009,15309.709,15352.479,15321.399,15327.599,14612.859,21.03,12.82,31.69
2021.10.22,13:00,15351.829,15366.699,15323.049,15324.999,15321.399,15327.599,14612.859,22.56,11.9,29.43
2021.10.22,14:00,15325.039,15395.299,15323.809,15358.179,15321.399,15327.599,14612.859,22.87,15.05,26.13
2021.10.22,15:00,15358.199,15372.589,15341.689,15355.329,15321.399,15327.599,14612.859,23.16,14.3,24.84
2021.10.22,16:00,15355.879,15359.749,15341.639,15349.729,15321.399,15324.999,14612.859,23.43,13.87,24.09
2021.10.24,18:00,15338.769,15349.799,15311.569,15329.899,15324.999,15349.729,14612.859,24.33,12.97,27.61
2021.10.24,19:00,15330.059,15339.289,15309.469,15318.429,15324.999,15349.729,14612.859,25.21,12.31,26.55
2021.10.24,20:00,15318.537,15350.489,15317.779,15346.909,15324.999,15318.429,14612.859,25.53,13.56,25.04
2021.10.24,21:00,15347.399,15349.299,15329.669,15343.559,15324.999,15318.429,14612.859,25.83,13.08,24.14
2021.10.24,22:00,15343.537,15346.209,15335.019,15344.719,15324.999,15318.429,14612.859,26.11,12.8,23.63
2021.10.24,23:00,15344.959,15370.109,15344.629,15365.459,15324.999,15318.429,14612.859,25.27,16.84,22.45
2021.10.25,00:00,15366.189,15369.989,15362.429,15366.429,15318.429,15343.559,15071.119,24.48,16.58,22.1
2021.10.25,01:00,15366.427,15378.489,15358.609,15376.049,15318.429,15343.559,15071.119,23.37,17.69,21.16
2021.10.25,02:00,15376.099,15397.209,15367.659,15395.149,15318.429,15343.559,15071.119,21.84,20.6,19.81
2021.10.25,03:00,15395.509,15397.689,15374.719,15382.699,15318.429,15343.559,15071.119,20.44,19.66,18.8
2021.10.25,04:00,15383.269,15404.189,15379.209,15385.009,15318.429,15366.429,15071.119,19.41,20.02,17.75
2021.10.25,05:00,15385.219,15394.399,15381.299,15386.299,15318.429,15366.429,15071.119,18.45,19.41,17.2
2021.10.25,06:00,15386.389,15396.689,15384.959,15391.799,15318.429,15366.429,15071.119,17.67,19.41,16.71
2021.10.25,07:00,15392.019,15405.607,15367.289,15402.579,15318.429,15366.429,15071.119,16.75,17.63,19.41
2021.10.25,08:00,15402.949,15408.539,15387.619,15395.689,15318.429,15385.009,15071.119,15.75,17.44,18.42
2021.10.25,09:00,15394.219,15446.189,15336.699,15404.529,15318.429,15385.009,15071.119,16.71,13.54,24.71
2021.10.25,10:00,15405.059,15433.209,15391.189,15420.599,15318.429,15385.009,15071.119,17.6,12.39,22.61
2021.10.25,11:00,15420.009,15452.149,15404.869,15447.709,15318.429,15385.009,15071.119,17.46,14.97,20.51
2021.10.25,12:00,15447.679,15516.969,15445.629,15507.629,15318.429,15395.689,15071.119,17.4,24.94,17.81
2021.10.25,13:00,15508.039,15518.459,15500.849,15502.099,15318.429,15395.689,15071.119,17.39,24.38,17.21
2021.10.25,14:00,15501.959,15552.799,15498.419,15529.079,15318.429,15395.689,15071.119,18.24,28.29,15.48
2021.10.25,15:00,15529.469,15533.209,15492.359,15513.589,15318.429,15395.689,15071.119,18.78,26.16,15.43
